ListDefinition=1;PCD01_ALA
List_1;360;Alarm_360;SensorLimit Low
List_1;361;Alarm_361;Fuse 15F1 Bath Radiator AppartmentAlarm
List_1;362;Alarm_362;Manual Switch Bath Radiator Appartment- in Manualmode
List_1;363;Alarm_363;SensorLimit High
List_1;364;Alarm_364;SensorLimit Low
List_1;365;Alarm_365;SensorLimit High
List_1;366;Alarm_366;SensorLimit Low
List_1;367;Alarm_367;Fuse 7F1 Pump Hamam Alarm
List_1;368;Alarm_368;Manual switch 7M1 Pump Hamam - in Manualmode
List_1;369;Alarm_369;SensorLimit High
List_1;370;Alarm_370;SensorLimit Low
List_1;371;Alarm_371;SensorLimit High
List_1;372;Alarm_372;SensorLimit Low
List_1;373;Alarm_373;SensorLimit High
List_1;374;Alarm_374;SensorLimit Low
List_1;375;Alarm_375;Fuse 54F1 Pump Garage Radiator Alarm
List_1;376;Alarm_376;Manual switch 54M1 Pump Garage Radiator - in Manualmode
List_1;377;Alarm_377;SensorLimit High
List_1;378;Alarm_378;SensorLimit Low
List_1;379;Alarm_379;SensorLimit High
List_1;380;Alarm_380;SensorLimit Low
List_1;381;Alarm_381;Fuse 52F1 Pump Poolwater Heat Exchanger Alarm
List_1;382;Alarm_382;Manual switch 52M1 Pump Poolwater Heat Exchanger - in Manualmode
List_1;383;Alarm_383;SensorLimit High
List_1;384;Alarm_384;SensorLimit Low
List_1;385;Alarm_385;SensorLimit High
List_1;386;Alarm_386;SensorLimit Low
List_1;387;Alarm_387;SensorLimit High
List_1;388;Alarm_388;SensorLimit Low
List_1;389;Alarm_389;Fuse 6F1 Pump Radiator Mainhouse Alarm
List_1;390;Alarm_390;Manual switch 6M1 Pump Radiator Mainhouse - in Manualmode
List_1;391;Alarm_391;SensorLimit High
List_1;392;Alarm_392;SensorLimit Low
List_1;393;Alarm_393;SensorLimit High
List_1;394;Alarm_394;SensorLimit Low
List_1;395;Alarm_395;Fuse 9F1 Pump Floorheating Pool Main Distr. Alarm
List_1;396;Alarm_396;Manual switch 9M1 Pump Floorheating Pool Main Distr. - in Manualmode
List_1;397;Alarm_397;Fuse 37F1 Pump Floorheating Sub. Distr. 3 Alarm
List_1;398;Alarm_398;Manual switch 37M1 Pump Floorheating Sub. Distr. 3 - in Manualmode
List_1;399;Alarm_399;Fuse 38F1 Pump Floorheating Sub. Distr. 4 Alarm
List_1;400;Alarm_400;Manual switch 38M1 Pump Floorheating Sub. Distr. 4 - in Manualmode
List_1;401;Alarm_401;SensorLimit High
List_1;402;Alarm_402;SensorLimit Low
List_1;403;Alarm_403;SensorLimit High
List_1;404;Alarm_404;SensorLimit Low
List_1;405;Alarm_405;Fuse 8F1 Pump Floorheating Living Main Distr. Alarm
List_1;406;Alarm_406;Manual switch 8M1 Pump Floorheating Living Main Distr. - in Manualmode
List_1;407;Alarm_407;Fuse 35F1 Pump Floorheating Sub. Distr. 1 Alarm
List_1;408;Alarm_408;Manual switch 35M1 Pump Floorheating Sub. Distr. 1 - in Manualmode
List_1;409;Alarm_409;Fuse 36F1 Pump Floorheating Sub. Distr. 2 Alarm
List_1;410;Alarm_410;Manual switch 36m1 Pump Floorheating Sub. Distr. 2 - in Manualmode
List_1;411;Alarm_411;Fuse 39F1 Pump Floorheating Sub. Distr. 5 Alarm
